h3_cell,lat,lng,visit_count,resolution,country 
08a6482706b1ffff,19.200607344000506,98.67943811426618,1,10,Thailand
08a648271ccc7fff,19.244510284149307,98.65469166029722,1,10,Thailand
08a64827248affff,19.12436423060528,98.70880729317682,1,10,Thailand
08a6482882017fff,18.71373759290801,98.98759695170185,1,10,Thailand
08a6482882037fff,18.712584465011208,98.98817450629444,1,10,Thailand
08a6482882087fff,18.71592846262107,98.98779251932035,1,10,Thailand
08a6482882097fff,18.716966202003245,98.98856565052382,1,10,Thailand
08a648288209ffff,18.71708157043439,98.98721495675609,1,10,Thailand
08a64828820a7fff,18.714775346935458,98.98837007706537,1,10,Thailand
08a64828820affff,18.714890712934313,98.98701939229008,1,10,Thailand
08a6482882107fff,18.71027818561093,98.98932960102195,1,10,Thailand
08a648288211ffff,18.711431329245112,98.98875205606782,1,10,Thailand
08a6482882127fff,18.709125034109878,98.98990714115672,1,10,Thailand
08a648288218ffff,18.713622223378756,98.98894762999106,1,10,Thailand
08a64828821affff,18.712469091952173,98.98952517809741,1,10,Thailand
08a648288244ffff,18.71927240107195,98.98741052390957,1,10,Thailand
08a648288246ffff,18.718119305474648,98.98798808962637,1,10,Thailand
08a6482882627fff,18.719618456684877,98.98335839175888,1,10,Thailand
08a648288262ffff,18.719733789562664,98.98200767309031,1,10,Thailand
08a6482882647fff,18.719964426827016,98.97930622383451,1,10,Thailand
08a648288264ffff,18.72007973121311,98.97795549325028,1,10,Thailand
08a6482882677fff,18.719849112943454,98.98065695044836,1,10,Thailand
08a64828826b7fff,18.723884704696015,98.98510021284996,1,10,Thailand
08a6482882717fff,18.719387762439283,98.98605981717,1,10,Thailand
08a648288271ffff,18.71950311431034,98.98470910645261,1,10,Thailand
08a6482882787fff,18.721578568639433,98.98625537801814,1,10,Thailand
08a648288279ffff,18.722731640607186,98.9856777978436,1,10,Thailand
08a64828827a7fff,18.72042548879395,98.98683295337347,1,10,Thailand
08a64828827b7fff,18.721463204841022,98.98760609375059,1,10,Thailand
08a648288288ffff,18.707971874743162,98.99048467647212,1,10,Thailand
08a64828828affff,18.706818707511992,98.99106220696808,1,10,Thailand
08a6482888687fff,18.70703653944147,98.91078233446552,1,10,Thailand
08a648288868ffff,18.707151353255558,98.90943148576511,1,10,Thailand
08a64828886b7fff,18.70692171612746,98.9121331792713,1,10,Thailand
08a64828886c7fff,18.706227960515456,98.90730769391746,1,10,Thailand
08a64828886cffff,18.706342749394672,98.90595683999086,1,10,Thailand
08a64828886f7fff,18.706113162136273,98.9086585439533,1,10,Thailand
08a6482888827fff,18.686511032906132,98.91848229184396,1,10,Thailand
08a6482888837fff,18.687549297546603,98.91925520569038,1,10,Thailand
08a648288890ffff,18.685357895557665,98.91906011610492,1,10,Thailand
08a648288891ffff,18.68639616451761,98.9198330283049,1,10,Thailand
08a6482888977fff,18.68431961634495,98.91828720810179,1,10,Thailand
08a648288898ffff,18.688587551932578,98.92002812373362,1,10,Thailand
08a648288899ffff,18.689625796062924,98.92080104597343,1,10,Thailand
08a64828889affff,18.68743442322369,98.92060594470146,1,10,Thailand
08a6482888d0ffff,18.692625562907047,98.9244705896246,1,10,Thailand
08a6482888d1ffff,18.693663760066542,98.92524353119555,1,10,Thailand
08a6482888d47fff,18.691702253552304,98.92234690304186,1,10,Thailand
08a6482888d6ffff,18.69066402993654,98.9215739724096,1,10,Thailand
08a6482888d77fff,18.691587355487012,98.92369765224876,1,10,Thailand
08a6482888d87fff,18.695740123599464,98.92678942692184,1,10,Thailand
08a6482888d97fff,18.696778289970663,98.92756238107665,1,10,Thailand
08a6482888daffff,18.69470194696438,98.9260164769614,1,10,Thailand
08a64828895b7fff,18.698036756103935,98.89977349772232,1,10,Thailand
08a6482889997fff,18.683849988970206,98.89783088283471,1,10,Thailand
08a64828899b7fff,18.68269688061276,98.89840879750331,1,10,Thailand
08a6482889b67fff,18.678422012183123,98.88373834987827,1,10,Thailand
08a6482889c77fff,18.688347636538435,98.8968699787261,1,10,Thailand
08a6482889d47fff,18.686041467861976,98.89802582880205,1,10,Thailand
08a6482889d5ffff,18.68719455614151,98.89744790616598,1,10,Thailand
08a6482889d6ffff,18.68500308944805,98.89725296336232,1,10,Thailand
08a648288a407fff,18.72560718599256,98.92604694185661,1,10,Thailand
08a648288a42ffff,18.72456919170676,98.92527391937176,1,10,Thailand
08a648288a437fff,18.725492246248763,98.92739782867524,1,10,Thailand
08a648288a477fff,18.724684115998972,98.92392303118848,1,10,Thailand
08a648288a50ffff,18.723301321919365,98.92720266062173,2,10,Thailand
08a648288a517fff,18.724224361789194,98.9293265604495,1,10,Thailand
08a648288a51ffff,18.724339314601632,98.92797568400375,2,10,Thailand
08a648288a52ffff,18.722148378029175,98.92778051278971,2,10,Thailand
08a648288a65ffff,18.72675606048423,98.91253785876054,1,10,Thailand
08a648288a887fff,18.713499294541222,98.92564901943187,1,10,Thailand
08a648288a897fff,18.714537355982955,98.92642201524289,1,10,Thailand
08a648288ab47fff,18.70784504635946,98.91425697386012,1,10,Thailand
08a648288ac47fff,18.7167283877479,98.92661717256242,2,10,Thailand
08a648288ac57fff,18.71776642429571,98.92739017841235,2,10,Thailand
08a648288ac6ffff,18.715690340920343,98.92584417090748,1,10,Thailand
08a648288acc7fff,18.719957414591875,98.92758534425926,2,10,Thailand
08a648288acd7fff,18.720995426238204,98.9283583601479,1,10,Thailand
08a648288acdffff,18.721110370722098,98.92700749525179,2,10,Thailand
08a648288aceffff,18.718919392662944,98.92681233256536,2,10,Thailand
08a648288b907fff,18.702189834819773,98.9028651352321,1,10,Thailand
08a648288b917fff,18.703228078854483,98.90363805511782,1,10,Thailand
08a648288b92ffff,18.701151580526247,98.90209221954944,1,10,Thailand
08a648288b9a7fff,18.704266312629283,98.90441097920635,1,10,Thailand
08a648288b9b7fff,18.705304536143046,98.90518390749745,1,10,Thailand
08a648288c24ffff,18.678898384351577,98.91712415654463,1,10,Thailand
08a648288c25ffff,18.679936702947995,98.91789704866429,1,10,Thailand
08a648288c26ffff,18.67774520612421,98.91770197296887,1,10,Thailand
08a648288c2cffff,18.68212817302357,98.9180921270419,1,10,Thailand
08a648288c2dffff,18.683166466805545,98.91886502920183,1,10,Thailand
08a648288c2effff,18.68097501129625,98.91866994498108,1,10,Thailand
08a648288d537fff,18.677860055508113,98.91635126862231,1,10,Thailand
08a648288d5b7fff,18.681089868991695,98.9173192290791,1,10,Thailand
08a648288d807fff,18.665054947370272,98.91112895044007,1,10,Thailand
08a648288d817fff,18.666093381311736,98.9119017956438,1,10,Thailand
08a648288d827fff,18.663901702447536,98.91170676889499,1,10,Thailand
08a648288d887fff,18.66828503346655,98.91209682507417,1,10,Thailand
08a648288d897fff,18.66932344262775,98.91286968031976,1,10,Thailand
08a648288d8a7fff,18.667131805018066,98.9126746450464,1,10,Thailand
08a648288d907fff,18.662633635892522,98.91363523165961,1,10,Thailand
08a648288d90ffff,18.662748449667625,98.9122845825445,1,10,Thailand
08a648288d92ffff,18.66159518903175,98.91286239138854,1,10,Thailand
08a648288d937fff,18.66251881264058,98.91498587687806,1,10,Thailand
08a648288dc0ffff,18.67243860867896,98.91518827124726,1,10,Thailand
08a648288dc1ffff,18.673476976881524,98.91596114328583,1,10,Thailand
08a648288dc2ffff,18.67128539746985,98.91576608464055,1,10,Thailand
08a648288dc67fff,18.670361841550957,98.91364253976397,1,10,Thailand
08a648288dc77fff,18.671400230235065,98.91441540340655,1,10,Thailand
08a648288dc8ffff,18.675668529562945,98.91615620461306,1,10,Thailand
08a648288dc9ffff,18.67670687296623,98.91692908669229,1,10,Thailand
08a648288dce7fff,18.673591812024938,98.91461045304771,1,10,Thailand
08a648288dcf7fff,18.674630175915482,98.91538332673146,1,10,Thailand
08a648288dd57fff,18.670132178398806,98.91634389322756,1,10,Thailand
08a648288dd5ffff,18.67024701471515,98.91499321844493,1,10,Thailand
08a648288dd77fff,18.668978951467054,98.9169216970082,1,10,Thailand
08a648288e30ffff,18.699892727489928,98.92988126870488,1,10,Thailand
08a648288e31ffff,18.70093085279453,98.93065423963472,1,10,Thailand
08a648288e367fff,18.69781644607689,98.9283353394256,1,10,Thailand
08a648288e377fff,18.69885459191701,98.92910830196841,1,10,Thailand
08a648288e387fff,18.703007072594342,98.93220019407354,1,10,Thailand
08a648288e397fff,18.704045167087337,98.93297317758206,1,10,Thailand
08a648288e3affff,18.701968967829707,98.93142721475768,1,10,Thailand
08a648288e70ffff,18.707159388925316,98.93529215326093,1,10,Thailand
08a648288e71ffff,18.70819744232061,98.93606515353753,1,10,Thailand
08a648288e767fff,18.70508325130757,98.93374616528295,1,10,Thailand
08a648288e777fff,18.70612132525393,98.93451915717598,1,10,Thailand
08a648288e78ffff,18.710388523278546,98.93626037167246,1,10,Thailand
08a648288e79ffff,18.711426551784243,98.93703338198348,1,10,Thailand
08a648288e7affff,18.709235485438704,98.93683815800554,1,10,Thailand
08a648289104ffff,18.73460746288169,98.9887795692377,1,10,Thailand
08a648289105ffff,18.735645080643177,98.98955274883058,1,10,Thailand
08a648289106ffff,18.733454452881052,98.98935715702274,1,10,Thailand
08a64828910cffff,18.73783568149193,98.98974834332638,1,10,Thailand
08a64828910dffff,18.7388732742582,98.99052153293296,1,10,Thailand
08a648289120ffff,18.736221907353535,98.98279884804991,1,10,Thailand
08a648289122ffff,18.735068919392187,98.98337646659873,1,10,Thailand
08a64828912d7fff,18.73956548817117,98.98241677105443,1,10,Thailand
08a64828912e7fff,18.737374887423307,98.98222122468201,1,10,Thailand
08a64828912f7fff,18.738412520347463,98.98299439757592,1,10,Thailand
08a6482891357fff,18.733915923540476,98.98395408032839,1,10,Thailand
08a6482891367fff,18.731725259152213,98.98375852718304,1,10,Thailand
08a6482891377fff,18.732762919799605,98.98453168923889,1,10,Thailand
08a64828913b7fff,18.73679807840364,98.98897515789287,1,10,Thailand
08a648289170ffff,18.741063833509696,98.99071713595747,1,10,Thailand
08a6482891777fff,18.740026255421327,98.98994394051019,1,10,Thailand
08a6482891a47fff,18.72722850355165,98.98471817711402,1,10,Thailand
08a6482891a57fff,18.728266187559377,98.98549132999712,1,10,Thailand
08a6482891a67fff,18.726075459570982,98.98529577007979,1,10,Thailand
08a6482891a8ffff,18.731379177700216,98.98781081369147,1,10,Thailand
08a6482891a9ffff,18.73241682044934,98.98858398327043,1,10,Thailand
08a6482891acffff,18.730572243173683,98.98433613294024,1,10,Thailand
08a6482891aeffff,18.729419219309,98.98491373387829,1,10,Thailand
08a6482891b4ffff,18.72492240770838,98.98587335822639,1,10,Thailand
08a64828921affff,18.763306822097586,99.02741326397116,1,10,Thailand
08a6482892367fff,18.759967027011516,99.01486441135218,1,10,Thailand
08a648289236ffff,18.76008260229446,99.01351359918004,1,10,Thailand
08a648289240ffff,18.770914422677134,99.02877421760593,1,10,Thailand
08a648289242ffff,18.76976153795612,99.02935168667467,1,10,Thailand
08a64828924d7fff,18.7742573513099,99.02839262037205,1,10,Thailand
08a64828924e7fff,18.772067299494672,99.02819674370966,1,10,Thailand
08a64828924f7fff,18.77310448677315,99.02897009741658,1,10,Thailand
08a6482892547fff,18.76757143456754,99.02915580640706,1,10,Thailand
08a648289255ffff,18.76872433156453,99.02857834048646,1,10,Thailand
08a6482892577fff,18.76745574480852,99.03050661032934,1,10,Thailand
08a6482892c87fff,18.765955699442678,99.03513643298265,1,10,Thailand
08a6482892c8ffff,18.766071421270404,99.03378564765787,1,10,Thailand
08a6482892ca7fff,18.764802772545583,99.03571386321451,1,10,Thailand
08a6482892cd7fff,18.76618713358437,99.03243485830154,1,10,Thailand
08a6482892cdffff,18.766302836384348,99.03108406491515,1,10,Thailand
08a6482892d87fff,18.763534099365454,99.03764205688955,1,10,Thailand
08a6482892d9ffff,18.76468703768091,99.03706463799631,1,10,Thailand
08a6482892db7fff,18.76341835146603,99.03899282112548,1,10,Thailand
08a648289304ffff,18.757203593969155,98.99556137724836,1,10,Thailand
08a648289305ffff,18.758241036605504,98.996334626933,2,10,Thailand
08a648289309ffff,18.76227522713865,99.0007785260717,1,10,Thailand
08a64828930c7fff,18.760315890856436,98.99788113881588,3,10,Thailand
08a64828930cffff,18.76043134598673,98.99653028113349,2,10,Thailand
08a64828930d7fff,18.761353302468812,98.99865440101361,2,10,Thailand
08a64828930dffff,18.76146876357498,98.99730354083044,2,10,Thailand
08a64828930e7fff,18.759163010231553,98.9984587319791,1,10,Thailand
08a64828930effff,18.75927846890163,98.99710788078895,2,10,Thailand
08a64828932c7fff,18.761123876927066,98.98842505129265,1,10,Thailand
08a64828932d7fff,18.762161330361614,98.98919829596655,1,10,Thailand
08a648289330ffff,18.756396993942577,98.99208643239939,1,10,Thailand
08a6482893317fff,18.757319031174653,98.99421052707117,1,10,Thailand
08a648289331ffff,18.75743445886557,98.99285967290622,1,10,Thailand
08a6482893327fff,18.755128677680243,98.99401489039387,1,10,Thailand
08a6482893337fff,18.756166140993706,98.99478813173523,1,10,Thailand
08a6482893347fff,18.755474924912832,98.98996234292346,1,10,Thailand
08a648289336ffff,18.754437433344645,98.9891891132678,1,10,Thailand
08a6482893377fff,18.755359518682525,98.99131319606529,1,10,Thailand
08a64828933a7fff,18.758356479785455,98.99498377425361,1,10,Thailand
08a64828933b7fff,18.75939391805652,98.99575702560779,1,10,Thailand
08a6482893407fff,18.765156333323045,99.00580007806805,1,10,Thailand
08a648289341ffff,18.766309194815854,99.00522250792184,2,10,Thailand
08a6482893427fff,18.764003463922812,99.00637764339056,1,10,Thailand
08a648289344ffff,18.76446547524028,99.00097421262899,2,10,Thailand
08a648289345ffff,18.765502845471858,99.00174749150736,1,10,Thailand
08a648289346ffff,18.763312612085592,99.00155179910918,1,10,Thailand
08a64828934c7fff,18.76757755489002,99.00329406177246,1,10,Thailand
08a64828934cffff,18.767693051861396,99.00194318659483,1,10,Thailand
08a64828934e7fff,18.766424704844635,99.00387164323787,2,10,Thailand
08a64828934effff,18.766540205355472,99.00252077455526,1,10,Thailand
08a6482893557fff,18.762966107257835,99.0056043586935,1,10,Thailand
08a6482893577fff,18.761813225582703,99.00618192086498,1,10,Thailand
08a6482893607fff,18.76596472842059,98.99634398681894,1,10,Thailand
08a648289360ffff,18.766080175361598,98.99499310066729,1,10,Thailand
08a648289361ffff,18.76711756513216,98.99576637121467,2,10,Thailand
08a648289362ffff,18.764927334280493,98.99557071794116,1,10,Thailand
08a6482893647fff,18.76515820669185,98.99286894665458,1,10,Thailand
08a648289364ffff,18.765273628619497,98.99151805503081,1,10,Thailand
08a648289366ffff,18.764120790256023,98.99209568695507,1,10,Thailand
08a6482893677fff,18.76504277524543,98.99421983429185,1,10,Thailand
08a6482893697fff,18.77022967235919,98.99808620788616,2,10,Thailand
08a64828936a7fff,18.768039485661475,98.99789053708867,1,10,Thailand
08a64828936affff,18.768154944556017,98.99653964593378,1,10,Thailand
08a64828936b7fff,18.76907684876003,98.99866381848013,3,10,Thailand
08a6482893707fff,18.763543567721186,98.99885007273716,1,10,Thailand
08a6482893727fff,18.762390703737648,98.99942766738188,2,10,Thailand
08a648289372ffff,18.76250617082017,98.99807680469841,1,10,Thailand
08a6482893737fff,18.763428094661837,99.00020093792043,2,10,Thailand
08a648289374ffff,18.762852514966497,98.99402419270103,1,10,Thailand
08a6482893757fff,18.763774485288216,98.99614833039301,1,10,Thailand
08a6482893767fff,18.76158421516487,98.99595267665599,2,10,Thailand
08a648289376ffff,18.761699657238225,98.99460180849175,1,10,Thailand
08a6482893777fff,18.76262162838598,98.9967259380228,1,10,Thailand
08a6482893787fff,18.76677117782237,98.99981902520008,2,10,Thailand
08a648289379ffff,18.76792401724736,98.99924142425145,2,10,Thailand
08a64828937a7fff,18.765618330486273,99.00039662132595,2,10,Thailand
08a6482893ad7fff,18.754091204029894,98.99324165322454,1,10,Thailand
08a6482893adffff,18.754206623314854,98.99189081055692,1,10,Thailand
08a6482893c1ffff,18.75823899835265,99.0092653976461,1,10,Thailand
08a6482893ca7fff,18.75916081623387,99.01138949584167,1,10,Thailand
08a6482893caffff,18.759276366509596,99.01003867814487,1,10,Thailand
08a6482893cc7fff,18.75950743852042,99.00733703073699,1,10,Thailand
08a6482893cdffff,18.760660336003163,99.00675947821283,1,10,Thailand
08a6482893ce7fff,18.758354533135666,99.00791457843741,1,10,Thailand
08a6482893d9ffff,18.759045256444917,99.01274030953178,1,10,Thailand
08a6482896487fff,18.757074553780562,99.0486334083641,1,10,Thailand
08a6482896497fff,18.758111733624485,99.04940676662581,1,10,Thailand
08a648289649ffff,18.75822755265687,99.04805605269507,1,10,Thailand
08a64828964b7fff,18.756958731233137,99.04998411577937,1,10,Thailand
08a6482896597fff,18.75568988539034,99.05191215695228,1,10,Thailand
08a6482898207fff,18.747402688161824,98.94228138280444,1,10,Thailand
08a648289820ffff,18.747517743335475,98.94093043869324,3,10,Thailand
08a648289821ffff,18.7485555170221,98.94170355088404,3,10,Thailand
08a648289822ffff,18.746364910120263,98.94150827226726,4,10,Thailand
08a6482898277fff,18.746479959339776,98.94015733069317,1,10,Thailand
08a648289828ffff,18.7507460969847,98.9418988321858,3,10,Thailand
08a64828982d7fff,18.75086115098753,98.94054787260474,2,10,Thailand
08a64828982e7fff,18.748670568633298,98.9403526003065,1,10,Thailand
08a64828982f7fff,18.749708337964407,98.94112571415079,3,10,Thailand
08a6482898347fff,18.74417427628517,98.94131299633543,4,10,Thailand
08a648289834ffff,18.744289323112948,98.93996206376465,2,10,Thailand
08a6482898357fff,18.74521206898887,98.94208610102855,1,10,Thailand
08a648289835ffff,18.74532712177027,98.94073516592059,4,10,Thailand
08a648289836ffff,18.743136473274774,98.94053989583281,3,10,Thailand
08a6482898807fff,18.738526837568042,98.95578225311702,1,10,Thailand
08a6482898827fff,18.737373920523595,98.95636000123918,1,10,Thailand
08a6482898837fff,18.738411681387248,98.95713312043965,1,10,Thailand
08a64828988a7fff,18.74060234028345,98.95732849901866,1,10,Thailand
08a64828988b7fff,18.741640076175745,98.95810162824665,1,10,Thailand
08a648289894ffff,18.73541350618452,98.95346291565417,1,10,Thailand
08a6482898957fff,18.736336149352155,98.95558688622368,1,10,Thailand
08a648289895ffff,18.736451293618938,98.95423602395617,1,10,Thailand
08a648289898ffff,18.739449431942003,98.95790624382482,1,10,Thailand
08a6482898c07fff,18.745790916616347,98.96119418700073,1,10,Thailand
08a6482898c17fff,18.74682860093881,98.96196733714852,1,10,Thailand
08a6482898c2ffff,18.7447532219777,98.9604210410364,1,10,Thailand
08a6482898ca7fff,18.747866274943977,98.96274049147955,1,10,Thailand
08a6482898cb7fff,18.74890393863075,98.96351364999353,1,10,Thailand
08a6482898d47fff,18.74256262174179,98.96022563908616,1,10,Thailand
08a6482898d4ffff,18.74267780175629,98.95887476165912,1,10,Thailand
08a6482898d57fff,18.74360033104987,98.96099877920773,1,10,Thailand
08a6482899087fff,18.74417149859771,98.9283813842941,1,10,Thailand
08a648289909ffff,18.745324316354154,98.92780349405949,1,10,Thailand
08a64828990a7fff,18.743018672921895,98.92895926971812,1,10,Thailand
08a64828990b7fff,18.744056533847235,98.92973234570019,1,10,Thailand
08a6482899187fff,18.741750867444715,98.93088809881596,1,10,Thailand
08a648289919ffff,18.74290370460475,98.9303102246635,1,10,Thailand
08a64828991a7fff,18.74059802236835,98.93146596815751,1,10,Thailand
08a6482899607fff,18.749012594492317,98.92336780826307,1,10,Thailand
08a6482899617fff,18.750050445549938,98.92414088739807,1,10,Thailand
08a648289961ffff,18.750165373417655,98.92278988586925,1,10,Thailand
08a6482899637fff,18.748897663053487,98.92471880333345,1,10,Thailand
08a6482899687fff,18.752241056518418,98.924336051633,1,10,Thailand
08a648289968ffff,18.75235598676354,98.92298504109716,1,10,Thailand
08a6482899697fff,18.753278882610722,98.92510914081016,1,10,Thailand
08a648289969ffff,18.75339381880546,98.92375812772599,1,10,Thailand
08a64828996a7fff,18.751088286303553,98.92491397072986,1,10,Thailand
08a64828996affff,18.75120322012036,98.92356296665263,1,10,Thailand
08a64828996b7fff,18.75212611675204,98.92568705825818,1,10,Thailand
08a64828996cffff,18.75154796444493,98.919509930968,1,10,Thailand
08a64828996e7fff,18.750280291764984,98.9214388804315,1,10,Thailand
08a64828996effff,18.750395200591687,98.9200878710863,1,10,Thailand
08a64828996f7fff,18.75131814441635,98.92221195866557,1,10,Thailand
08a6482899707fff,18.746592074287353,98.92587462077374,1,10,Thailand
08a648289971ffff,18.74774487263223,98.92529671445868,1,10,Thailand
08a6482899737fff,18.746477126190012,98.92722559901436,1,10,Thailand
08a648289978ffff,18.749935508162075,98.92549188501647,1,10,Thailand
08a648289979ffff,18.750973342966162,98.92626497089579,1,10,Thailand
08a64828997affff,18.748782722095182,98.92606979449279,1,10,Thailand
08a6482899c07fff,18.74013802543258,98.9368696970533,1,10,Thailand
08a6482899c0ffff,18.74025303893722,98.93551877071191,3,10,Thailand
08a6482899c17fff,18.74117586530812,98.93764278244379,3,10,Thailand
08a6482899c1ffff,18.741290884764055,98.93629185356241,3,10,Thailand
08a6482899c47fff,18.739330180849695,98.93339476433117,3,10,Thailand
08a6482899c57fff,18.740368042928218,98.93416784044784,2,10,Thailand
08a6482899c5ffff,18.74048303740534,98.93281690626253,1,10,Thailand
08a6482899c67fff,18.738177316380742,98.93397261758855,1,10,Thailand
08a6482899c6ffff,18.738292308471436,98.9326216924077,2,10,Thailand
08a6482899c77fff,18.739215182809073,98.93474569205388,2,10,Thailand
08a6482899c87fff,18.743366545509357,98.9378380318398,1,10,Thailand
08a6482899ca7fff,18.742213694880768,98.938415872026,3,10,Thailand
08a6482899caffff,18.742328720288466,98.93706494060511,1,10,Thailand
08a6482899cb7fff,18.743251514149414,98.93918896579972,3,10,Thailand
08a6482899d47fff,18.736909438833965,98.93590138083157,1,10,Thailand
08a6482899d4ffff,18.737024443999697,98.93455046603466,1,10,Thailand
08a6482899d67fff,18.735756554980412,98.9364792180031,1,10,Thailand
08a6482899d9ffff,18.742098659958803,98.93976679952095,1,10,Thailand
08a648289a217fff,18.771037298735628,98.94983379282363,2,10,Thailand
08a648289a227fff,18.76884698576776,98.94963844549575,4,10,Thailand
08a648289a237fff,18.76988458285429,98.9504116288014,4,10,Thailand
08a648289a297fff,18.77426515238811,98.95080233783202,2,10,Thailand
08a648289a2a7fff,18.772074881123576,98.95060698197372,3,10,Thailand
08a648289a2b7fff,18.77311245317982,98.95138017531177,3,10,Thailand
08a648289a30ffff,18.767694257586196,98.95021627831503,1,10,Thailand
08a648289a31ffff,18.768731859040106,98.95098945996428,2,10,Thailand
08a648289a347fff,18.766771760609217,98.94809209144928,3,10,Thailand
08a648289a357fff,18.767809378352364,98.94886526637829,3,10,Thailand
08a648289a36ffff,18.76573413253942,98.94731892070898,3,10,Thailand
08a648289a38ffff,18.77092216961084,98.95118481629503,3,10,Thailand
08a648289a39ffff,18.771959746036313,98.95195800797634,1,10,Thailand
08a648289a497fff,18.780721381961683,98.96567210605083,1,10,Thailand
08a648289a4b7fff,18.779568688418742,98.96624988659102,1,10,Thailand
08a648289a507fff,18.77403560774274,98.96643673281527,1,10,Thailand
08a648289a517fff,18.775073089134214,98.96720996396898,1,10,Thailand
08a648289a527fff,18.772882873723255,98.96701449740705,2,10,Thailand
08a648289a587fff,18.77726327752909,98.96740543321806,1,10,Thailand
08a648289a59ffff,18.778415986940807,98.96682766231345,1,10,Thailand
08a648289a5affff,18.776225810851322,98.9666321962208,1,10,Thailand
08a648289a607fff,18.777262638065483,98.95447299053843,4,10,Thailand
08a648289a60ffff,18.777377793442195,98.95312194794245,3,10,Thailand
08a648289a617fff,18.77830015844654,98.95524620481248,4,10,Thailand
08a648289a61ffff,18.778415319788145,98.95389515968732,1,10,Thailand
08a648289a62ffff,18.776225107347177,98.95369978045109,2,10,Thailand
08a648289a667fff,18.775302709741073,98.95157553701456,3,10,Thailand
08a648289a677fff,18.776340256759468,98.95234874038478,4,10,Thailand
08a648289a6a7fff,18.779337668489237,98.95601942327299,2,10,Thailand
08a648289a6b7fff,18.780375168192464,98.9567926459197,1,10,Thailand
08a648289a74ffff,18.77415001490324,98.95215337283751,2,10,Thailand
08a648289a75ffff,18.775187566292725,98.9529265745507,1,10,Thailand
08a648289a76ffff,18.7729973121296,98.95273120384512,1,10,Thailand
08a648289a78ffff,18.778184987574452,98.95659724599224,2,10,Thailand
08a648289a797fff,18.779107305282807,98.95872150674043,1,10,Thailand
08a648289a79ffff,18.779222491651353,98.95737046698058,4,10,Thailand
08a648289ac07fff,18.76838711488414,98.96797454195016,3,10,Thailand
08a648289ac17fff,18.76942462409572,98.96874776227604,2,10,Thailand
08a648289ac1ffff,18.769539877056157,98.96739679014999,1,10,Thailand
08a648289ac27fff,18.76723434478734,98.96855228893261,2,10,Thailand
08a648289ac2ffff,18.767349595336423,98.96720132580592,1,10,Thailand
08a648289ac37fff,18.768271858367537,98.96932550759675,1,10,Thailand
08a648289ac87fff,18.771614876403046,98.96894323830664,3,10,Thailand
08a648289ac8ffff,18.771730131774785,98.96759225718114,2,10,Thailand
08a648289ac97fff,18.77265236056857,98.96971646865715,2,10,Thailand
08a648289ac9ffff,18.77276762190887,98.96836548501196,1,10,Thailand
08a648289aca7fff,18.77046212297006,98.96952098678335,1,10,Thailand
08a648289acaffff,18.77057738189854,98.96817001213749,3,10,Thailand
08a648289acb7fff,18.77149961150606,98.97029421547181,2,10,Thailand
08a648289ad0ffff,18.76608156676698,98.96913003109734,1,10,Thailand
08a648289ad47fff,18.765159286621557,98.96700586414886,1,10,Thailand
08a648289ad57fff,18.76619682087165,98.9677790744499,2,10,Thailand
08a648289ad77fff,18.76504403848389,98.96835681827629,1,10,Thailand
08a648289b187fff,18.764349226956565,98.93766649839282,1,10,Thailand
08a648289b18ffff,18.76446425720679,98.93631546907717,1,10,Thailand
08a648289b197fff,18.765386911424862,98.93843964553415,1,10,Thailand
08a648289b19ffff,18.76550194763168,98.93708861367863,1,10,Thailand
08a648289b1b7fff,18.764234187180655,98.93901752378278,1,10,Thailand
08a648289b567fff,18.766424585571585,98.93921279686758,1,10,Thailand
08a648289b907fff,18.75305170639649,98.94074314758792,1,10,Thailand
08a648289b917fff,18.754089446389514,98.94151627312083,2,10,Thailand
08a648289b927fff,18.751898905651085,98.9413209922933,3,10,Thailand
08a648289b937fff,18.752936650002077,98.94209411617257,3,10,Thailand
08a648289b987fff,18.756279960173732,98.94171155663342,2,10,Thailand
08a648289b997fff,18.757317675177237,98.94248469220145,2,10,Thailand
08a648289b9a7fff,18.755127176068253,98.94228940284445,1,10,Thailand
08a648289b9affff,18.755242234854183,98.94093842525609,2,10,Thailand
08a648289bb6ffff,18.752011167464662,98.92703806097117,1,10,Thailand
08a648289bc07fff,18.762736267823254,98.9436484304185,1,10,Thailand
08a648289bc17fff,18.763773932825032,98.94442158605615,1,10,Thailand
08a648289bc1ffff,18.763889010701263,98.94307057638373,1,10,Thailand
08a648289bc27fff,18.7615835170159,98.94422627963966,2,10,Thailand
08a648289bc37fff,18.76262118638121,98.9449994336227,2,10,Thailand
08a648289bca7fff,18.76481158750396,98.94519474588371,1,10,Thailand
08a648289bcc7fff,18.765156810433147,98.94114169746403,1,10,Thailand
08a648289bccffff,18.76527186569194,98.93979067346312,1,10,Thailand
08a648289bcdffff,18.76630953388116,98.94056382733505,1,10,Thailand
08a648289bce7fff,18.764004079052764,98.94171956277972,1,10,Thailand
08a648289bd47fff,18.759508147323057,98.94267998424363,2,10,Thailand
08a648289bd57fff,18.76054583732948,98.94345312984655,2,10,Thailand
08a648289bd67fff,18.7583553798636,98.94325783195991,2,10,Thailand
08a648289bd8ffff,18.763658845424306,98.94577259179545,4,10,Thailand
08a648289bd9ffff,18.764696494144083,98.94654575415761,3,10,Thailand
08a648289c867fff,18.71961830844291,98.97042867643454,1,10,Thailand
